,name,link,price
97,W002651414,https://www.wayfair.com/furniture/pdp/latitude-run-vena-288-wide-tufted-armchair-w002651414.html,0
98,W001701671,https://www.wayfair.com/furniture/pdp/brayden-studio-velveteen-3031-wide-tufted-velvet-armchair-w001701671.html,0
99,MCCE1446,https://www.wayfair.com/furniture/pdp/novogratz-brittany-255-wide-tufted-linen-side-chair-mcce1446.html,0
100,NKM10135,https://www.wayfair.com/furniture/pdp/nicole-miller-marlon-28-wide-velvet-slipper-chair-nkm10135.html,0
101,DABY7387,https://www.wayfair.com/furniture/pdp/darby-home-co-vanderhoff-23-wide-tufted-armchair-daby7387.html,0
102,W001026351,https://www.wayfair.com/furniture/pdp/mad-furniture-sling-27-wide-lounge-chair-w001026351.html,0
103,W005903417,https://www.wayfair.com/furniture/pdp/lark-manor-alhambra-345-wide-armchair-w005903417.html,0
104,W004874081,https://www.wayfair.com/furniture/pdp/red-barrel-studio-cotton-upholstered-parsons-chair-w004874081.html,0
105,FOME7569,https://www.wayfair.com/furniture/pdp/george-oliver-brodench-315-w-tufted-velvet-side-chair-fome7569.html,0
106,W001628660,https://www.wayfair.com/furniture/pdp/everly-quinn-fenn-265-wide-velvet-swivel-barrel-chair-w001628660.html,0
107,W004765219,https://www.wayfair.com/furniture/pdp/greyleigh-teen-889cm-wide-polyester-swivel-barrel-chair-w004765219.html,0
108,MCRF4228,https://www.wayfair.com/furniture/pdp/mercer41-ida-25-w-tufted-velvet-side-chair-mcrf4228.html,0
109,ZPCD1726,https://www.wayfair.com/furniture/pdp/zipcode-design-eugene-40-wide-slipcovered-convertible-chair-and-ottoman-zpcd1726.html,0
110,W003580093,https://www.wayfair.com/furniture/pdp/sloane-whitney-salem-upholstered-parsons-chair-w003580093.html,0
111,W003286689,https://www.wayfair.com/furniture/pdp/allmodern-kayley-24-wide-tufted-polyester-lounge-chair-w003286689.html,0
112,W005153031,https://www.wayfair.com/furniture/pdp/wade-logan-mendiola-323-w-polyester-lounge-chair-and-ottoman-w005153031.html,0
113,WLAO1938,https://www.wayfair.com/furniture/pdp/willa-arlo-interiors-cyril-187-w-velvet-side-chair-wlao1938.html,0
114,W004550473,https://www.wayfair.com/furniture/pdp/george-oliver-eichler-275-wide-linen-armchair-w004550473.html,0
115,W000782889,https://www.wayfair.com/furniture/pdp/corrigan-studio-reddin-28-wide-slipper-chair-w000782889.html,0
116,W004964545,https://www.wayfair.com/furniture/pdp/red-barrel-studio-hifza-311-wide-tufted-armchair-w004964545.html,0
117,W003024616,https://www.wayfair.com/furniture/pdp/braxton-culler-copenhagen-32-wide-armchair-w003024616.html,0
118,W002960456,https://www.wayfair.com/furniture/pdp/willa-arlo-interiors-saundra-3888-wide-velvet-armchair-w002960456.html,0
119,W001965750,https://www.wayfair.com/furniture/pdp/george-oliver-mauk-33-wide-side-chair-w001965750.html,0
120,EBRN9765,https://www.wayfair.com/furniture/pdp/george-oliver-high-littleton-315-wide-tufted-velvet-side-chair-ebrn9765.html,0
121,W003383460,https://www.wayfair.com/furniture/pdp/george-oliver-jeanne-3307-wide-polyester-armchair-w003383460.html,0
122,W004671037,https://www.wayfair.com/furniture/pdp/bernhardt-scholl-swivel-armchair-w004671037.html,0
123,W000300804,https://www.wayfair.com/furniture/pdp/everly-quinn-april-upholstered-cross-back-parsons-chair-w000300804.html,0
124,W001826759,https://www.wayfair.com/furniture/pdp/edgecombe-furniture-raleigh-415-w-armchair-w001826759.html,0
125,W001836327,https://www.wayfair.com/furniture/pdp/rosdorf-park-park-32-wide-side-chair-w001836327.html,0
126,ASGA2254,https://www.wayfair.com/furniture/pdp/astoria-grand-shultz-41-wide-polyester-armchair-asga2254.html,0
127,W004496561,https://www.wayfair.com/furniture/pdp/corrigan-studio-albricus-275-wide-tufted-polyester-lounge-chair-and-ottoman-w004496561.html,0
128,W004520574,https://www.wayfair.com/furniture/pdp/red-barrel-studio-donneshia-342-wide-tufted-polyester-swivel-club-chair-w004520574.html,0
129,TBL10122,https://www.wayfair.com/furniture/pdp/tommy-bahama-home-bali-hai-295-wide-down-cushion-wingback-chair-tbl10122.html,0
130,W000141578,https://www.wayfair.com/shop-product-type/pdp/upper-square-tiyrene-28-w-lounge-chair-with-metal-frame-w000141578.html,0
131,W003562243,https://www.wayfair.com/furniture/pdp/bradington-young-stellan-36-wide-leather-match-swivel-barrel-chair-w003562243.html,0
132,W000606193,https://www.wayfair.com/furniture/pdp/george-oliver-finn-reading-chair-w000606193.html,0
133,W000054713,https://www.wayfair.com/furniture/pdp/astoria-grand-giovanni-31-wide-armchair-w000054713.html,0
134,W004206905,https://www.wayfair.com/furniture/pdp/17-stories-davita-loft-brown-tufted-leather-accent-chair-with-cast-iron-base-w004206905.html,0
135,NKM10082,https://www.wayfair.com/furniture/pdp/nicole-miller-achilles-31-wide-velvet-barrel-chair-nkm10082.html,0
136,MROW8767,https://www.wayfair.com/furniture/pdp/latitude-run-amanzhan-34-wide-tufted-polyester-armchair-mrow8767.html,0
137,W004564964,https://www.wayfair.com/furniture/pdp/mercer41-logsdon-306-wide-velvet-barrel-chair-w004564964.html,0
138,W005225726,https://www.wayfair.com/furniture/pdp/viv-rae-almaguer-leathaire-lounge-chairset-of-2-w005225726.html,0
139,CHRH6055,https://www.wayfair.com/furniture/pdp/charlton-home-richlands-35-wide-tufted-chenille-armchair-chrh6055.html,0
140,W004698428,https://www.wayfair.com/furniture/pdp/canora-grey-healey-29-wide-top-grain-leather-club-chair-w004698428.html,0
141,W002966623,https://www.wayfair.com/furniture/pdp/andover-mills-sonya-upholstered-parsons-chair-w002966623.html,0
142,W003404275,https://www.wayfair.com/furniture/pdp/ebern-designs-albertico-2275-wide-slipper-chair-w003404275.html,0
143,W002276402,https://www.wayfair.com/furniture/pdp/fairfield-chair-barry-335-wide-swivel-barrel-chair-w002276402.html,0
144,W001753312,https://www.wayfair.com/furniture/pdp/house-of-hampton-baltazar-32-wide-armchair-w001753312.html,0
145,W002428370,https://www.wayfair.com/furniture/pdp/everly-quinn-searle-30-wide-tufted-wingback-chair-w002428370.html,0
146,W004648672,https://www.wayfair.com/baby-kids/pdp/mistana-teen-ashley-papasan-chair-w004648672.html,0
147,W005059455,https://www.wayfair.com/furniture/pdp/mercer41-batts-3425-w-tufted-velvet-armchair-w005059455.html,0
148,W005053866,https://www.wayfair.com/furniture/pdp/willa-arlo-interiors-anabelle-modern-soft-velvet-material-ergonomics-tufted-armless-chair-upholstered-accent-chairliving-room-chair-bedroom-chair-home-chair-with-gold-legs-set-of-2-w005053866.html,0
149,TPC10919,https://www.wayfair.com/furniture/pdp/phillips-collection-seating-35-wide-tufted-polyester-papasan-chair-tpc10919.html,0
150,ROHE3351,https://www.wayfair.com/furniture/pdp/rosecliff-heights-rondo-32-w-polyester-armchair-rohe3351.html,0
151,W004127158,https://www.wayfair.com/furniture/pdp/latitude-run-carsie-3225-wide-polyester-swivel-armchair-w004127158.html,0
152,DRBH6059,https://www.wayfair.com/furniture/pdp/darby-home-co-crutchfield-335-wide-top-grain-leather-armchair-drbh6059.html,0
153,W001275024,https://www.wayfair.com/furniture/pdp/august-grove-hazina-298-wide-polyester-armchair-w001275024.html,0
154,FRQQ1076,https://www.wayfair.com/furniture/pdp/elle-decor-sophie-2579-wide-slipper-chair-frqq1076.html,0
155,GCHC1059,https://www.wayfair.com/furniture/pdp/foundry-select-cochrane-28-wide-butterfly-chair-gchc1059.html,0
156,W004643272,https://www.wayfair.com/furniture/pdp/latitude-run-hatsuyo-24-wide-polyester-convertible-chair-w004643272.html,0
157,W004113216,https://www.wayfair.com/furniture/pdp/everly-quinn-crew-park-30-wide-velvet-barrel-chair-w004113216.html,0
158,W004440106,https://www.wayfair.com/furniture/pdp/williston-forge-ellingson-24-wide-genuine-leather-barrel-chair-w004440106.html,0
159,W003560514,https://www.wayfair.com/furniture/pdp/corrigan-studio-franke-295-wide-full-grain-leather-armchair-w003560514.html,0
160,W003213465,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-calvert-256-wide-slipcovered-armchair-w003213465.html,0
161,W000425806,https://www.wayfair.com/furniture/pdp/red-barrel-studio-joeseline-66-wide-polyester-chair-and-a-half-w000425806.html,0
162,EYQN3276,https://www.wayfair.com/furniture/pdp/everly-quinn-manorhaven-30-wide-wingback-chair-eyqn3276.html,0
163,W003527051,https://www.wayfair.com/furniture/pdp/corrigan-studio-23-wide-side-chair-w003527051.html,0
164,W001408222,https://www.wayfair.com/furniture/pdp/trule-marrero-32-wide-swivel-lounge-chair-and-ottoman-w001408222.html,0
165,W001509437,https://www.wayfair.com/furniture/pdp/one-allium-way-darius-26-wide-polyester-armchair-w001509437.html,0
166,W004398671,https://www.wayfair.com/furniture/pdp/alcott-hill-elisabetta-3228-wide-tufted-linen-armchair-w004398671.html,0
167,W002336250,https://www.wayfair.com/furniture/pdp/26-wide-polyester-barrel-chair-w002336250.html,0
168,W004149208,https://www.wayfair.com/furniture/pdp/corrigan-studio-2925-w-tufted-chenille-slipper-chair-w004149208.html,0
